rel_time(sec),velocity(c/s)
7.3,2.643469636245793
7.35,3.972510899628663
7.4,3.417746715394525
7.45,-0.4253214930613694
7.5,1.3289534253334228
7.55,0.0854205254822056
7.6,-0.446329445393681
7.65,6.327166068775171
7.7,1.828050583014552
7.75,-0.9093613372211252
7.8,8.462709602999901
7.85,7.660867639462975
7.9,2.944590077200889
7.95,9.468599242772402
8.0,12.748402500256685
8.05,8.270706949750013
8.1,6.926394191091269
8.15,6.277612766312015
8.2,3.152595199445339
8.25,1.3216214640633095
8.3,9.138339509846173
8.35,9.624020319397047
8.4,-2.5004133460749047
8.45,1.2461654327111569
8.5,4.419514623177467
8.55,1.537191617272042
8.6,4.650153348961138
8.65,3.746697782776669
8.7,2.822412308214691
8.75,5.35678556591346
8.8,8.508635303280357
8.85,9.309899220683851
8.9,4.520441327655443
8.95,4.566771417955215
9.0,12.982754987350686
9.05,6.292154748255107
9.1,3.3573270742000827
9.15,13.237941810660798
9.2,7.862413837431483
9.25,7.941281462962839
9.3,9.426536010803382
9.35,2.576132026806935
9.4,1.324666982887417
9.45,-5.749134922616204
9.5,-3.694615288835156
9.55,1.1938146613425755
9.6,0.208134930897901
9.65,10.25767248440897
9.7,4.266762250560815
9.75,-3.037369474842494
9.8,5.379536457350915
9.85,4.558390438791025
9.9,2.6663960338658184
9.95,5.172842831630203
10.0,7.5470883283872015
10.05,11.230350284770749
10.1,10.055480236968148
10.15,5.543032601417455
10.2,7.263961477361624
10.25,4.515103032692158
10.3,0.9582481309511932
10.35,-0.3722999840584149
10.4,-5.965621030350134
10.45,-2.7170391195915515
10.5,-0.9787975488184466
10.55,0.9884600015771376
10.6,2.391693251164511
10.65,-0.409073876096075
10.7,2.8343640199077007
10.75,0.3976814291659688
10.8,-3.5278277225484427
10.85,-4.602970240750311
10.9,0.3993994785798578
10.95,3.579451768494773
11.0,5.744326964544825
11.05,10.531759688153748
11.1,-0.0335475565835889
11.15,-1.7900725624069085
11.2,0.6227686030498377
11.25,-5.167506492644012
11.3,0.8514937701325351
11.35,-7.296139425471162
11.4,-14.66261234503251
11.45,1.783296299626627
11.5,-3.5401929052323404
11.55,-13.156786433544973
11.6,-8.787101455286143
11.65,-15.03444037872603
11.7,-10.60779978769108
11.75,-6.834254147736912
11.8,-5.918220436900951
11.85,4.076590882793979
11.9,-0.3388244124446813
11.95,3.3862900702479397
12.0,12.932593968044618
12.05,0.6531632717867353
12.1,-15.6287569381768
12.15,-13.442296949300708
12.2,0.9156246294807108
12.25,-7.406180288160509
12.3,-15.06462112521478
12.35,-3.562773889604004
12.4,-17.952585211531872
12.45,-17.818854945193483
12.5,-3.112464901979797
12.55,-19.98647344897724
12.6,-11.101681061776528
12.65,-0.9859960608788092
12.7,-8.214141858944293
12.75,2.346978592986652
12.8,-9.463921778348658
12.85,-16.620919023838162
12.9,-0.755120096957639
12.95,2.9722809290660317
13.0,-1.9311012479737295
13.05,-4.862206018998839
13.1,2.4350555697117384
13.15,-4.641286919073053
13.2,-6.460877904044213
13.25,-2.317317215603138
13.3,-31.56942370296314
13.35,-29.053428133253966
13.4,-3.29256451320966
13.45,-19.917940154497447
13.5,-30.263623506285644
13.55,-13.33656211934398
13.6,-11.23332625518132
13.65,-11.941311865430484
13.7,-10.434948277585528
13.75,-28.401509414858733
13.8,-29.551928193911422
13.85,-13.238360005804982
13.9,-4.207264946158503
13.95,-0.3053758952913528
14.0,6.61377217152895
14.05,1.340965494010597
14.1,-16.352149501292494
14.15,-2.011201696397794
14.2,-2.704237335279646
14.25,-20.070493004056956
14.3,-20.539577399480237
14.35,-21.701533331425047
14.4,-15.257089270802302
14.45,-23.01836483509519
14.5,-24.562729337999667
14.55,-13.78398646378012
14.6,-11.03320030393892
14.65,-18.59495829703292
14.7,-24.45058983509862
14.75,-13.770055164571502
14.8,-18.211654905233765
14.85,-11.019153894319912
14.9,5.438670402533858
14.95,0.2938046061909815
15.0,-0.4525235470261006
15.05,0.6605556577716574
15.1,-14.744422348121716
15.15,-26.92273658384812
15.2,-1.2434302547440963
15.25,-0.4914741157294877
15.3,-28.160433294840523
15.35,-15.959747921392571
15.4,-4.011491031973382
15.45,-5.991651311463152
15.5,-17.810686989001226
15.55,-29.36306908076394
15.6,-25.954662686151288
15.65,-22.10885055597547
15.7,-16.214162232535276
15.75,-22.35713248798193
15.8,-13.154166917926212
15.85,-5.075680368413773
15.9,-6.7473369363810525
15.95,1.451269090768731
16.0,-11.799034317228676
16.05,-21.85690234882792
16.1,-19.88353946941337
16.15,-9.056233195519642
16.2,-20.52281440819739
16.25,-20.633430165046697
16.3,0.6095149110065371
16.35,-30.298229183066248
16.4,-22.260235047366606
16.45,-16.30795362004805
16.5,-43.41061386553364
16.55,-13.41760375128344
16.6,-16.13043968920141
16.65,-40.981145914876734
16.7,-19.41248461721476
16.75,-2.990085829415172
16.8,-22.75574669417855
16.85,-26.47950750595177
16.9,-8.036365632713359
16.95,-13.544443415758105
17.0,-9.040930981388712
17.05,-5.413211215136218
17.1,5.63816116365878
17.15,13.082171779413056
17.2,-21.35880686866182
17.25,-22.870109084018416
17.3,-27.217724368911377
17.35,-43.42230603005999
17.4,-21.784410493214946
17.45,-29.52412065510388
17.5,-42.60551511620154
17.55,-11.9943533547073
17.6,-9.15364003255405
17.65,-35.92067454923188
17.7,-29.7450014411798
17.75,-13.709230056718836
17.8,0.993577434491275
17.85,0.002164775002961
17.9,-8.945614324395764
17.95,3.9798354723997815
18.0,1.4849666331988876
18.05,2.4911304417819933
18.1,7.044205295423542
18.15,-8.161659163853631
18.2,-7.693902408279775
18.25,-14.902051987599174
18.3,-24.742403120024168
18.35,-7.297522335834261
18.4,-5.261186983528119
18.45,-16.22616038794869
18.5,-0.0904313767084158
18.55,-2.723537156776473
18.6,-22.779260350587265
18.65,-10.173277087667175
18.7,-16.60231029778838
18.75,-13.474645127343257
18.8,21.840108822956008
18.85,16.001393273744117
18.9,-2.8542729995791705
18.95,-3.415724067991639
19.0,15.083843167251263
19.05,14.042821088331891
19.1,6.953174820638609
19.15,20.2031876054931
19.2,16.401307758185144
19.25,15.90249516775428
19.3,-13.046771478389973
19.35,-27.66345634873874
19.4,-3.607821308907044
19.45,-6.4507796821192
19.5,5.978329830238678
19.55,4.856219420305312
19.6,2.013090010826064
19.65,13.471427079193838
19.7,-4.31330732567006
19.75,14.134500216517395
19.8,19.97347070366121
19.85,-13.109052901373826
19.9,13.101577573046
19.95,54.73851792427859
20.0,33.17480130258505
20.05,1.4189174680285026
20.1,10.300755760755557
20.15,24.00262462410908
20.2,39.59287068060909
20.25,16.974387507004316
20.3,9.816189995518831
20.35,46.62771046587394
20.4,13.50052828301452
20.45,-9.537579678124343
20.5,2.609295264608288
20.55,-7.174957992487777
20.6,14.2709623008648
20.65,24.165125473279737
20.7,24.24004931243244
20.75,54.0779836029293
20.8,38.69972182076793
20.85,7.607771317271639
20.9,37.06662510578169
20.95,34.66893265806483
21.0,30.992879312227476
21.05,65.25619836960041
21.1,48.32361010642636
21.15,43.37931870828125
21.2,39.67927874334865
21.25,16.719271705939732
21.3,10.975896538276263
21.35,-8.357363173929443
21.4,16.85641899049262
21.45,48.07851934097244
21.5,26.069554572125664
21.55,40.52477181206067
21.6,54.41546666376839
21.65,21.6871841431398
21.7,14.487567824023344
21.75,44.97452691779717
21.8,57.72244222112747
21.85,38.5758185034849
21.9,47.37197528290425
21.95,64.26387653040189
22.0,46.972654415591975
22.05,55.87271770853008
22.1,39.80039918823442
22.15,17.524080650568887
22.2,54.99173634850955
22.25,52.417043448237344
22.3,40.92713753154482
22.35,43.09868746933404
22.4,11.542534007206916
22.45,14.329339865034516
22.5,33.06203327995382
22.55,29.67562922961484
22.6,26.965512176341555
22.65,38.21180755150424
22.7,50.22263453134554
22.75,44.73526801986392
22.8,52.60363926493228
22.85,37.19696334514245
22.9,35.166088627234586
22.95,60.836207417654975
23.0,35.34331706700773
23.05,53.29526261515867
23.1,94.27415802252216
23.15,70.09462273125695
23.2,49.38325273842322
23.25,53.1197069573642
23.3,44.56118370271218
23.35,14.166078647721427
23.4,-0.3710916976582762
23.45,18.60318862337254
23.5,41.33884590084256
23.55,45.10831913874433
23.6,33.440780717686835
23.65,7.690814286851152
23.7,16.578834159084888
23.75,53.699473117137416
23.8,35.97959627288538
23.85,27.860316699116744
23.9,55.57765217863297
23.95,66.19956942594426
24.0,54.33622664816697
24.05,53.70924379384764
24.1,55.34318742756676
24.15,20.65279705877557
24.2,7.035539740091863
24.25,28.34049778520145
24.3,34.49951139718632
24.35,-0.5875680066095594
24.4,0.1667719537401361
24.45,19.35822170899169
24.5,-14.4815747948079
24.55,7.853788134586108
24.6,20.23899889356403
24.65,17.17461278069777
24.7,59.17406757712048
24.75,14.896807423032056
24.8,-3.819459137032397
24.85,25.901652550811377
24.9,19.674927821277407
24.95,57.44877439349838
25.0,49.68841161820645
25.05,46.63082000931432
25.1,56.224048291940505
25.15,-5.54316336143264
25.2,2.3849334634487884
25.25,23.09846374540209
25.3,1.575049837680008
25.35,-8.837532946403051
25.4,-19.2955064850668
25.45,14.414471484968525
25.5,-9.733666602102884
25.55,-38.02219346098331
25.6,29.037187898489893
25.65,14.493838492613468
25.7,-3.361181539794926
25.75,34.0729013519088
25.8,10.472384381351866
25.85,-3.4156886444627195
25.9,10.493355857937948
25.95,35.952445059651055
26.0,45.06306762361537
26.05,20.41508651127348
26.1,27.05234798793602
26.15,33.71586527059529
26.2,35.43012711310159
26.25,-11.039744774618717
26.3,-50.20049639619416
26.35,-11.939989369178264
26.4,-8.631591953274032
26.45,-12.84654696222896
26.5,-25.467361644187758
26.55,-20.4839889389171
26.6,-15.481304457299965
26.65,-34.08492611259617
26.7,1.3443272072970818
26.75,-3.746279814495391
26.8,-13.098268757678651
26.85,-4.633388292119198
26.9,-1.247021442791773
26.95,16.655580494669856
27.0,-7.257833493740383
27.05,10.698615585828035
27.1,38.15486109980575
27.15,21.884197347918818
27.2,11.581286507905531
27.25,-26.352408336945107
27.3,-31.593048179288047
27.35,-33.390174977846605
27.4,-64.66453414901895
27.45,-17.030923182526706
27.5,-15.332169937849448
27.55,-24.95345799104029
27.6,11.645850403033991
27.65,-53.03333589019612
27.7,-39.123555087697184
27.75,7.282700167938502
27.8,-51.574179715011134
27.85,-11.195144137204164
27.9,47.8219371687922
27.95,8.164434225451336
28.0,-10.401009960926826
28.05,-17.513557246440648
28.1,-29.08272719623312
28.15,-29.140102906831466
28.2,-38.98339755001751
28.25,-30.14524251187516
28.3,-28.41861395102907
28.35,-44.5607924508355
28.4,-32.10905256089573
28.45,-40.236777941102986
28.5,-78.01316441444091
28.55,-76.34204951849186
28.6,-58.458587447516
28.65,-58.55561146682866
28.7,-50.52551511409869
28.75,-37.04622678332683
28.8,-63.371560564796944
28.85,-74.35478221703978
28.9,-27.25116564239796
28.95,-37.30398891104601
29.0,-66.50637186568275
29.05,-63.87410106110117
29.1,-46.62491427715939
29.15,-27.50000253927055
29.2,-73.32451694061332
29.25,-79.85105636995178
29.3,-85.47592314148108
29.35,-137.07030785172233
29.4,-109.65080899247116
29.45,-107.03943859225494
29.5,-108.11073347533954
29.55,-92.55472328629492
29.6,-150.95637251982782
29.65,-85.4016616561332
29.7,-30.81104560268718
29.75,-114.41635087535288
29.8,-73.66883215578308
29.85,-70.97796306306181
29.9,-128.8424669971235
29.95,-88.89527920726745
30.0,-75.0030512546203
30.05,-75.10263841478064
30.1,-87.37056255906184
30.15,-91.23127667978602
30.2,-91.34690956984429
30.25,-113.06435476421888
30.3,-132.00797635032836
30.35,-147.22661169495112
30.4,-123.84100727376672
30.45,-143.7975497030812
30.5,-143.019397606836
30.55,-126.1669601943002
30.6,-153.75579587468724
30.65,-143.50740832098103
30.7,-150.30562580703378
30.75,-141.9279207269781
30.8,-143.03383096341793
30.85,-124.16602843698789
30.9,-75.74445752470213
30.95,-116.81145737777378
31.0,-91.18071213125968
31.05,-75.0482809118491
31.1,-149.68156854668902
31.15,-128.78825412261494
31.2,-124.13281370776818
31.25,-164.51301743733362
31.3,-120.54798846705992
31.35,-145.63276763708222
31.4,-186.13659008567583
31.45,-138.22095357203392
31.5,-186.48715111751
31.55,-164.4995883670075
31.6,-108.72210728614372
31.65,-181.2096417430988
31.7,-160.12249271516566
31.75,-152.53278808790014
31.8,-143.96167725178418
31.85,-105.3595854189792
31.9,-140.34006879748546
31.95,-110.39964063014018
32.0,-116.320573018391
32.05,-117.39312604410608
32.1,-94.16688630834614
32.15,-133.15695276277378
32.2,-104.06536497640424
32.25,-143.11696138215808
32.3,-179.2984452623703
32.35,-137.492120675821
32.4,-174.69310423929
32.45,-180.685739890832
32.5,-155.40627266135309
32.55,-153.5658484773105
32.6,-140.95545269730772
32.65,-170.4395126264968
32.7,-200.9392758448783
32.75,-118.7087509708186
32.8,-74.6416728503021
32.85,-113.9704865943516
32.9,-99.31604663121136
32.95,-118.06256458489152
33.0,-116.17646691943028
33.05,-86.73425633505029
33.1,-121.25560176533337
33.15,-117.39436273283953
33.2,-110.5709064817613
33.25,-157.97721974640652
33.3,-153.13848448921007
33.35,-107.82015401590692
33.4,-141.46651989654544
33.45,-154.39398635398902
33.5,-129.7661292296704
33.55,-130.828982452275
33.6,-119.02811252444816
33.65,-176.51083881881289
33.7,-200.37006724322677
33.75,-138.04933482202193
33.8,-131.1819593024238
33.85,-105.4671533755426
33.9,-98.57860225334252
33.95,-121.45516190575847
34.0,-62.94189480622152
34.05,-104.68982353351396
34.1,-163.3562620581452
34.15,-98.82811496028546
34.2,-134.66515777688946
34.25,-144.668091504184
34.3,-102.94594719411508
34.35,-139.81096986028336
34.4,-128.91703888731192
34.45,-124.9853668800698
34.5,-152.9219690806158
34.55,-144.01085775929798
34.6,-140.07620806449444
34.65,-156.07368520492233
34.7,-119.23559212824816
34.75,-100.32929853588756
34.8,-105.3528206059489
34.85,-89.4260117276524
34.9,-158.31285290439345
34.95,-120.42998153247916
35.0,-52.583122418337055
35.05,-121.49937911531782
35.1,-85.58294428424256
35.15,-59.64181113968112
35.2,-125.5934143356498
35.25,-156.5954503967624
35.3,-143.63975132234867
35.35,-104.69730360932546
35.4,-102.72358827808824
35.45,-117.74036331635168
35.5,-124.76197282694544
35.55,-111.78970533230674
35.6,-131.80666321421728
35.65,-105.83295613102295
35.7,-76.85560528645591
35.75,-140.86765987395563
35.8,-85.8883621651205
35.85,-68.90437754373798
35.9,-152.91861217405753
35.95,-61.93296813964844
36.0,0.0533905029296875
36.05,-97.96024322509766
36.1,-75.97388458251953
36.15,-46.987525939941406
36.2,-101.00116729736328
36.25,-56.01480102539063
36.3,-86.0284423828125
36.35,-112.04207611083984
36.4,-79.05572509765625
36.45,-117.0693588256836
36.5,-92.08300018310548
36.55,-80.09664154052734
36.6,-52.11027526855469
36.65,-58.12391662597656
36.7,-116.1375503540039
36.75,-25.151195526123047
36.8,-51.164833068847656
36.85,-101.17847442626952
36.9,-13.19211196899414
36.95,-37.20574951171875
37.0,-53.21939086914063
37.05,-45.2330322265625
37.1,-30.24666976928711
37.15,-18.26030731201172
37.2,-116.2739486694336
37.25,-94.28758239746094
37.3,-13.301223754882812
37.35,-66.31486511230469
37.4,-93.32850646972656
37.45,-72.3421401977539
37.5,-93.35578155517578
37.55,-95.36942291259766
37.6,-73.383056640625
37.65,-42.39669799804688
37.7,-30.41033935546875
37.75,-63.423973083496094
37.8,-16.43761444091797
37.85,-26.451255798339844
37.9,-71.46489715576172
37.95,-10.478534698486328
38.0,-1.4921722412109375
38.05,10.49418830871582
38.1,4.480550765991211
38.15,-34.53308868408203
38.2,-42.54673004150391
38.25,-31.56036758422852
38.3,-7.574005126953125
38.35,-53.587646484375
38.4,-71.60128784179688
38.45,-42.61492156982422
38.5,-46.628562927246094
38.55,-36.64220428466797
38.6,-0.6558418273925781
38.65,-4.669479370117188
38.7,-31.683120727539062
38.75,32.30324172973633
38.8,7.289602279663086
38.85,-76.72403717041016
38.9,-6.737674713134766
38.95,11.248685836791992
39.0,6.23504638671875
39.05,57.22140502929688
39.1,42.207767486572266
39.15,9.194129943847656
39.2,-24.81951141357422
39.25,2.166851043701172
39.3,22.15321159362793
39.35,-55.86042785644531
39.4,-40.87406921386719
39.45,9.112295150756836
39.5,-7.901344299316406
39.55,6.085016250610352
39.6,-4.928623199462891
39.65,-23.9422607421875
39.7,-21.95590209960937
39.75,-25.969539642333984
39.8,-2.9831771850585938
39.85,13.003181457519531
39.9,41.98954391479492
39.95,50.97590637207031
40.0,37.96226501464844
40.05,50.94862365722656
40.1,18.934986114501957
40.15,-36.078651428222656
40.2,-11.092292785644531
40.25,29.89406967163086
40.3,31.880430221557617
40.35,24.86679077148437
40.4,-31.146846771240234
40.45,-2.1604881286621094
40.5,10.82587432861328
40.55,-47.187767028808594
40.6,-15.201404571533203
40.65,-31.21504211425781
40.7,-14.228683471679688
40.75,4.757678985595703
40.8,-6.255958557128906
40.85,54.73040008544922
40.9,35.71676254272461
40.95,28.703123092651367
41.0,21.689483642578125
41.05,-11.324153900146484
41.1,30.66220474243164
41.15,25.64856719970703
41.2,18.63492584228516
41.25,25.621288299560547
41.3,-3.392353057861328
41.35,-20.405990600585938
41.4,-50.41963195800781
41.45,-28.433269500732425
41.5,8.553092956542969
41.55,-10.460548400878906
41.6,-16.474185943603516
41.65,-17.487823486328125
41.7,-34.50146484375
41.75,-23.51510238647461
41.8,10.471258163452148
41.85,8.457618713378906
41.9,48.44397735595703
41.95,72.43034362792969
42.0,18.41670227050781
42.05,42.40306091308594
42.1,15.389423370361328
42.15,-17.62421417236328
42.2,44.36214447021485
42.25,-10.651493072509766
42.3,-44.665130615234375
42.35,21.32122802734375
42.4,7.307588577270508
42.45,-29.70605087280273
42.5,-22.719688415527344
42.55,-0.7333297729492188
42.6,16.253032684326172
42.65,9.23939323425293
42.7,-12.774246215820312
42.75,-8.787883758544922
42.8,11.198476791381836
42.85,-2.8151626586914062
42.9,-1.828800201416016
42.95,30.15755844116211
43.0,49.1439208984375
43.05,41.130279541015625
43.1,26.116641998291016
43.15,43.103004455566406
43.2,13.089363098144531
43.25,-61.924278259277344
43.3,-33.93791198730469
43.35,8.048446655273438
43.4,-9.965190887451172
43.45,-3.978832244873047
43.5,13.007530212402344
43.55,0.9938907623291016
43.6,-57.019752502441406
43.65,-40.03338623046875
43.7,12.952972412109377
43.75,-23.060665130615234
43.8,-13.07430648803711
43.85,2.912055969238281
43.9,25.89841651916504
43.95,70.88478088378906
44.0,29.871139526367188
44.05,-4.142501831054688
44.1,-16.156139373779297
44.15,-29.169776916503903
44.2,-30.18341827392578
44.25,11.802942276000977
44.3,47.78930282592773
44.35,-3.224334716796875
44.4,-22.237972259521484
44.45,-31.25161361694336
44.5,-36.26525115966797
44.55,-36.27889251708984
44.6,-72.29253387451172
44.65,-18.306167602539062
44.7,2.6801910400390625
44.75,-21.333446502685547
44.8,11.652914047241213
44.85,5.639274597167969
44.9,20.625635147094727
44.95,11.611995697021484
45.0,-19.401641845703125
45.05,-6.415283203125
45.1,-8.42892074584961
45.15,16.55743980407715
45.2,27.543800354003903
45.25,3.530160903930664
45.3,-16.483478546142578
45.35,-44.49711608886719
45.4,-41.51075744628906
45.45,-42.524391174316406
45.5,-81.53803253173828
45.55,-47.55167388916016
45.6,16.434688568115234
45.65,5.421049118041992
45.7,15.40740966796875
45.75,-0.6062278747558594
45.8,-57.61986541748047
45.85,-15.633506774902344
45.9,26.35285377502441
45.95,17.339214324951172
46.0,42.32557678222656
46.05,46.31193542480469
46.1,-3.701702117919922
46.15,-16.715343475341797
46.2,5.271018981933594
46.25,-12.742618560791016
46.3,-62.756256103515625
46.35,-60.7698974609375
46.4,3.216463088989258
46.45,-6.797176361083984
46.5,-39.810813903808594
46.55,-39.82445526123047
46.6,-72.83809661865234
46.65,-25.851734161376957
46.7,5.1346282958984375
46.75,-29.87900924682617
46.8,-6.892650604248047
46.85,22.093711853027344
46.9,31.0800724029541
46.95,18.06643295288086
47.0,3.052793502807617
47.05,5.039154052734375
47.1,17.025516510009766
47.15,21.011877059936523
47.2,-3.0017623901367188
47.25,-28.015399932861328
47.3,-49.02903747558594
47.35,-40.04267883300781
47.4,-24.056320190429688
47.45,-46.06996154785156
47.5,-43.083595275878906
47.55,-30.09723663330078
47.6,-18.11087417602539
47.65,1.8754863739013672
47.7,-29.138153076171875
47.75,-14.151790618896484
47.8,-3.16543197631836
47.85,-49.17906951904297
47.9,15.807291030883787
47.95,41.79365158081055
48.0,-24.219985961914062
48.05,27.766372680664062
48.1,60.75273132324219
48.15,5.739095687866211
48.2,0.7254562377929688
48.25,-21.28818130493164
48.3,-82.30181884765625
48.35,-33.315460205078125
48.4,20.6708984375
48.45,-49.34274291992188
48.5,-37.35637664794922
48.55,0.6299819946289062
48.6,-29.383655548095703
48.65,-8.397296905517578
48.7,-24.410934448242188
48.75,-24.4245719909668
48.8,4.561786651611328
48.85,-5.451850891113281
48.9,38.53450775146485
48.95,21.520870208740234
49.0,-25.49276733398437
49.05,-4.50640869140625
49.1,4.479951858520508
49.15,17.466312408447266
49.2,3.452674865722656
49.25,-20.56096649169922
49.3,-15.574604034423828
49.35,-45.58824157714844
49.4,-46.60188293457031
49.45,-10.615520477294922
49.5,-33.62915802001953
49.55,-38.642799377441406
49.6,0.3435611724853515
49.65,24.32992172241211
49.7,10.3162841796875
49.75,-1.697357177734375
49.8,19.289005279541016
49.85,-17.724632263183594
49.9,8.261728286743164
49.95,53.24808883666992
50.0,-8.765552520751953
50.05,48.22080993652344
50.1,50.20716857910156
50.15,-31.806468963623047
50.2,5.179893493652344
50.25,-11.833747863769531
50.3,-33.847381591796875
50.35,-7.86102294921875
50.4,4.125335693359375
50.45,-7.888301849365234
50.5,-50.90193939208984
50.55,-49.91558074951172
50.6,-24.929218292236328
50.65,-23.942859649658203
50.7,0.0435028076171875
50.75,12.029863357543944
50.8,-3.983776092529297
50.85,33.002586364746094
50.9,42.98894500732422
50.95,4.975307464599609
51.0,-18.038333892822266
51.05,-16.051971435546875
51.1,4.934389114379883
51.15,43.92074966430664
51.2,41.90711212158203
51.25,-37.10652923583984
51.3,-47.12017059326172
51.35,-18.133804321289062
51.4,-10.147445678710938
51.45,-13.161083221435549
51.5,-17.174724578857422
51.55,-11.188362121582031
51.6,-36.20200347900391
51.65,-7.215641021728516
51.7,-15.229278564453123
51.75,-68.242919921875
51.8,-18.25655746459961
51.85,32.72980499267578
51.9,18.716163635253903
51.95,-2.297473907470703
52.0,38.68888473510742
52.05,61.67524719238281
52.1,-0.3383903503417969
52.15,-1.352031707763672
52.2,-1.3656692504882812
52.25,-68.37931060791016
52.3,-30.39294815063477
52.35,12.593412399291992
52.4,-24.42022705078125
52.45,-16.43386459350586
52.5,-23.44750595092773
52.55,-35.461143493652344
52.6,-27.474781036376957
52.65,-74.48841857910156
52.7,-92.50205993652344
52.75,-28.515701293945312
52.8,-21.52933883666992
52.85,-24.54297637939453
52.9,37.4433822631836
52.95,16.429744720458984
53.0,-0.5838966369628906
53.05,8.4024658203125
53.1,-18.61117553710937
53.15,4.375186920166016
53.2,-48.638450622558594
53.25,-68.65209197998047
53.3,-7.665729522705078
53.35,-22.679370880126957
53.4,-9.693008422851562
53.45,-33.70664978027344
53.5,-77.72028350830078
53.55,-65.73392486572266
53.6,-64.74756622314453
53.65,-11.76120376586914
53.7,-7.77484130859375
53.75,-28.788482666015625
53.8,0.1978797912597656
53.85,-25.81576156616211
53.9,-11.82939910888672
53.95,21.156963348388672
54.0,1.1433219909667969
54.05,-20.87031555175781
54.1,-20.883956909179688
54.15,-12.897594451904297
54.2,-37.911231994628906
54.25,-2.924873352050781
54.3,-19.93851089477539
54.35,-98.95215606689452
54.4,-42.96578979492188
54.45,-25.979427337646484
54.5,-94.9930648803711
54.55,-96.00670623779295
54.6,-27.020347595214844
54.65,1.9660148620605469
